GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2
 "53000","Washington",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",336337.3,340084.4,339120.4,346169.7,350512.6,351494.8,353237.7,357808.9,360083.4,370587.8,377662.9,384388.3,379560.8,383294.1,386803.5,375501.4,368500.5,369138.4,369025.4,373882.1,373940.5,381051.7,383631.4,385334.2,385050.9,386071.0,385998.0,393861.0,398993.5,400721.0,403485.7,398922.2,408392.8,407894.3,413763.8,413444.6,417182.0,420773.2,429450.7,430464.6,435616.1,441170.4,445843.6,445178.2,457119.9,454582.2,459331.4,462021.6,476790.8,479500.0,484142.0,490863.6,507744.5,516145.2,519547.3,519082.8,532036.7,534876.5,537251.8,539757.0,545351.1,503803.8,538822.2,543470.6,555151.3,566226.6
 "53000","Washington",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.973,84.908,84.668,86.428,87.512,87.757,88.192,89.334,89.902,92.524,94.291,95.970,94.764,95.697,96.573,93.751,92.003,92.162,92.134,93.347,93.361,95.137,95.781,96.206,96.135,96.390,96.372,98.335,99.616,100.048,100.738,99.598,101.963,101.838,103.304,103.224,104.157,105.054,107.220,107.474,108.760,110.146,111.313,111.147,114.129,113.495,114.681,115.352,119.040,119.716,120.875,122.553,126.768,128.865,129.715,129.599,132.833,133.542,134.135,134.761,136.157,125.784,134.527,135.688,138.604,141.369
 "53000","Washington",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",287547.6,292316.2,293460.5,301379.6,307950.6,311377.5,315564.3,322168.5,327561.0,338922.9,347331.8,354281.2,350203.5,354175.3,360115.4,354682.1,349424.3,349917.7,349959.6,355678.6,356272.7,364862.2,368781.9,372074.2,374002.3,377051.8,379621.0,387624.2,395410.5,399945.0,404652.6,402114.2,413912.4,414997.5,422764.3,424695.3,429419.3,435640.1,446928.1,450604.4,457749.9,465354.0,472109.2,471545.8,484068.9,483284.4,488571.3,493175.8,510858.2,515205.0,522022.3,531685.9,551251.3,564977.1,569708.6,571985.9,589231.4,595885.4,600837.2,605541.1,615445.4,567804.8,612596.1,621169.0,638584.6,661519.7
 "54000","West Virginia",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",65341.8,66167.6,65491.4,65712.8,66583.1,66945.9,66904.8,67011.9,66603.2,66999.8,67443.6,67429.7,67405.9,68246.0,68670.8,69612.8,69367.1,68231.2,67415.3,67753.5,67289.4,68671.3,70530.0,70123.3,68941.4,70436.0,70595.9,71471.8,70892.1,71193.9,70028.5,69174.4,70595.6,70416.9,70428.6,70759.4,69447.0,70602.5,70949.5,71130.7,70921.6,70755.7,70552.5,70422.3,69922.6,69767.0,70079.9,70276.0,70808.6,71358.2,71663.3,72007.4,72893.1,73252.4,73076.3,73234.9,71422.1,72028.2,72959.8,73761.6,71725.7,65547.3,70427.4,71145.8,71348.1,72618.9
 "54000","West Virginia",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.918,94.092,93.130,93.445,94.683,95.199,95.140,95.293,94.712,95.275,95.907,95.887,95.853,97.048,97.652,98.991,98.642,97.027,95.866,96.347,95.687,97.652,100.295,99.717,98.036,100.162,100.389,101.635,100.810,101.239,99.582,98.368,100.389,100.135,100.151,100.622,98.755,100.399,100.892,101.150,100.852,100.616,100.328,100.142,99.432,99.210,99.655,99.934,100.692,101.473,101.907,102.396,103.656,104.167,103.916,104.142,101.564,102.426,103.751,104.891,101.996,93.210,100.150,101.171,101.459,103.266
 "54000","West Virginia",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",51947.4,53077.9,53725.7,55219.0,55987.2,56927.8,57477.8,57647.2,57981.2,59109.3,59803.9,60199.4,60325.2,62664.7,64056.6,63732.7,63589.1,63153.5,63170.2,64490.0,64570.3,65283.5,67051.9,67088.9,66874.4,69427.2,69854.2,70780.5,70723.6,70918.3,70082.6,69564.3,71184.2,71214.3,71630.3,71897.2,71304.6,72919.5,73434.9,72933.8,71162.0,71962.2,71393.5,70756.5,69226.4,70547.0,71446.1,72478.2,73785.5,74297.9,74808.3,76306.0,77979.6,79064.2,79392.8,79742.5,77282.6,78448.5,79530.7,81296.9,78278.1,69001.5,76981.2,79159.1,82441.9,85798.9
 "55000","Wisconsin",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",261144.0,263150.4,266338.0,264162.0,267734.4,268156.5,268477.0,268617.8,268832.6,269463.8,270768.7,270669.4,268392.0,269644.2,267264.2,261207.3,255384.8,257171.4,259541.8,262946.9,262217.8,265202.6,268475.0,271427.8,269737.2,271863.8,273837.5,275814.4,278670.0,278550.6,276109.4,275098.5,277216.7,276695.2,278106.9,280041.0,279115.5,284671.9,285733.2,286403.9,287242.2,288980.0,289567.7,290518.1,290762.7,291475.3,292678.7,292764.3,290489.6,291008.8,292114.1,295632.2,296607.5,298973.4,300505.7,301577.6,301387.6,303443.7,304920.9,305812.4,300941.2,272260.8,295510.7,298150.6,299017.1,303183.8
 "55000","Wisconsin",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.239,94.963,96.114,95.328,96.618,96.770,96.886,96.936,97.014,97.242,97.713,97.677,96.855,97.307,96.448,94.262,92.161,92.806,93.661,94.890,94.627,95.704,96.885,97.951,97.340,98.108,98.820,99.534,100.564,100.521,99.640,99.275,100.040,99.851,100.361,101.059,100.725,102.730,103.113,103.355,103.657,104.285,104.497,104.840,104.928,105.185,105.619,105.650,104.829,105.017,105.416,106.685,107.037,107.891,108.444,108.831,108.762,109.504,110.037,110.359,108.601,98.251,106.641,107.594,107.907,109.410
 "55000","Wisconsin",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",223596.3,226004.8,230243.7,229343.0,234306.9,236663.7,238888.5,240418.2,243192.4,245230.5,247412.7,247522.3,245540.2,247012.7,247999.2,246706.0,243398.3,245382.9,248144.3,251914.4,250933.0,254616.9,258286.4,261895.3,261358.9,264748.5,268774.7,270575.3,275468.0,277546.2,277304.2,278110.0,281854.9,282055.0,284636.6,288536.9,288094.0,295521.7,298417.7,300750.6,303173.5,306929.5,309291.1,310637.6,311041.0,313641.8,315213.5,316396.7,314961.4,315950.9,318554.4,323990.2,326217.2,331471.6,334007.4,337357.7,338647.4,343395.1,346870.8,349986.0,346810.6,313347.5,343004.2,347693.9,352389.3,363585.9
 "56000","Wyoming",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",33407.1,34028.5,33065.6,33434.8,35812.4,37271.1,38626.6,39543.7,40073.4,40549.5,40652.2,41253.9,41601.8,41808.4,42409.8,45652.8,45030.2,41896.7,40378.4,38880.3,39445.9,40063.2,40517.5,40200.0,39567.3,39644.0,39565.5,40295.0,39489.8,39508.9,38339.9,38083.1,39059.0,38544.0,38692.7,39102.6,38787.7,39313.5,39804.0,40332.5,41067.7,39970.4,40523.4,40111.1,38970.6,38140.9,37948.8,37694.5,37214.5,37471.3,37491.9,37538.6,37888.1,38085.1,37921.7,38056.7,38157.9,38512.9,38862.5,38980.5,38059.1,34125.7,36364.7,36477.2,36808.8,37014.4
 "56000","Wyoming",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.978,87.577,85.099,86.049,92.168,95.923,99.411,101.771,103.135,104.360,104.624,106.173,107.068,107.600,109.148,117.494,115.892,107.827,103.920,100.064,101.520,103.108,104.278,103.461,101.832,102.029,101.827,103.705,101.633,101.682,98.673,98.012,100.524,99.199,99.581,100.636,99.826,101.179,102.441,103.802,105.694,102.870,104.293,103.232,100.296,98.161,97.667,97.012,95.777,96.438,96.491,96.611,97.511,98.017,97.597,97.944,98.205,99.119,100.018,100.322,97.951,87.827,93.590,93.879,94.733,95.262
 "56000","Wyoming",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",25825.4,26952.1,27787.8,29739.8,30757.6,32357.2,33788.4,34058.1,34979.3,36580.6,37171.2,39072.0,40703.1,44255.6,44724.4,41594.1,38426.7,35848.6,35255.1,35477.5,37439.5,37248.0,37861.2,38174.2,38780.9,40041.0,39777.8,40405.8,39782.7,39216.3,38214.6,38208.0,39385.4,39017.8,39462.3,39293.6,39665.6,40508.8,40788.3,40279.7,38897.2,38717.5,38586.0,37506.9,35259.2,35785.7,36069.0,36402.0,36505.8,36654.1,36714.8,37580.3,38463.9,39064.2,39240.1,39360.9,38910.9,39479.4,39703.2,40309.9,38581.1,32691.6,36473.1,37548.1,39754.9,41198.9
 "91000","New England",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",816364.8,820449.6,825512.8,831836.9,842446.3,843529.9,842812.9,853927.8,857612.6,862701.7,867517.5,871116.8,886839.5,886271.7,869254.7,843201.2,845578.2,843150.0,848337.2,854606.5,858726.2,870653.3,878865.8,876901.0,862707.9,880754.0,871752.5,883491.2,883998.9,889042.8,888934.7,885347.3,883228.1,880118.3,885519.0,886463.4,876975.1,886849.0,897715.2,909637.1,911838.7,920517.4,918161.5,926113.9,925535.8,926126.9,929885.7,938692.0,933563.9,939264.2,946664.4,959041.1,956708.4,968766.8,974611.5,974951.7,977107.4,986917.1,992831.9,998712.2,979543.9,889412.4,959017.2,967251.5,976185.4,993019.3
 "91000","New England",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.054,92.515,93.086,93.799,94.995,95.117,95.036,96.290,96.705,97.279,97.822,98.228,100.001,99.937,98.018,95.080,95.348,95.074,95.659,96.366,96.831,98.176,99.102,98.880,97.280,99.315,98.300,99.623,99.681,100.249,100.237,99.833,99.594,99.243,99.852,99.959,98.889,100.002,101.227,102.572,102.820,103.799,103.533,104.430,104.364,104.431,104.855,105.848,105.270,105.912,106.747,108.143,107.879,109.239,109.898,109.937,110.180,111.286,111.953,112.616,110.454,100.291,108.140,109.068,110.076,111.974
 "91000","New England",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",707483.9,714199.2,722993.3,732210.2,748089.9,755668.8,759941.8,774846.8,785452.0,794330.9,802609.6,807365.9,822858.5,822707.9,814698.2,801356.5,807661.0,805879.4,811814.7,819619.3,823676.7,838397.2,848168.6,849000.5,837867.1,859916.1,857098.3,869259.0,876197.1,886722.9,891551.6,892852.1,895667.1,896372.1,906399.5,913995.6,906750.1,921746.6,939079.4,956946.3,965820.1,980026.3,982463.7,992780.1,994968.8,1001445.5,1008230.2,1022023.8,1018884.4,1028341.0,1041287.6,1060300.6,1062843.3,1085174.2,1095279.9,1101650.4,1109237.6,1128069.2,1140815.5,1152969.6,1139549.0,1036564.2,1125065.3,1137957.1,1155360.9,1188516.4
 "92000","Mideast",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",2696918.7,2718333.5,2745157.7,2768640.0,2775351.1,2777738.5,2773436.9,2792067.3,2826225.3,2804730.5,2812347.5,2824273.8,2851942.5,2855086.8,2847095.4,2783729.0,2771597.0,2818779.9,2839864.6,2875362.7,2896155.5,2927232.0,2921769.0,2914940.2,2923080.7,2924278.8,2923576.8,2954255.1,2980645.3,2996590.8,3014726.9,3009598.2,3000621.8,3005718.0,3016781.7,3040239.9,3027534.3,3054664.0,3082003.9,3093186.8,3104547.6,3125741.1,3127107.4,3113756.4,3148798.0,3161790.2,3178863.9,3188606.0,3184849.4,3189284.6,3206788.8,3216750.5,3236938.2,3262345.8,3279329.8,3288568.3,3292135.1,3322901.1,3347504.8,3367917.0,3261409.0,2998330.1,3202907.0,3249120.7,3296923.4,3353271.3
 "92000","Mideast",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.886,90.599,91.493,92.276,92.500,92.579,92.436,93.057,94.195,93.479,93.733,94.130,95.052,95.157,94.891,92.779,92.375,93.947,94.650,95.833,96.526,97.562,97.380,97.152,97.423,97.463,97.440,98.462,99.342,99.873,100.478,100.307,100.008,100.178,100.546,101.328,100.905,101.809,102.720,103.093,103.471,104.178,104.223,103.778,104.946,105.379,105.948,106.273,106.148,106.296,106.879,107.211,107.884,108.731,109.297,109.605,109.724,110.749,111.569,112.249,108.699,99.931,106.750,108.290,109.883,111.761
 "92000","Mideast",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",2310721.3,2341484.3,2381194.5,2417107.1,2445645.0,2472225.6,2486389.5,2521605.8,2579535.1,2576351.1,2599676.4,2618217.3,2648414.9,2653128.1,2667406.8,2635847.4,2628985.1,2670360.0,2693163.9,2735824.5,2762778.4,2808560.0,2811890.9,2817041.1,2833938.2,2852781.7,2872063.1,2904317.4,2953442.2,2987592.5,3023803.1,3036723.5,3044419.3,3063491.7,3091739.0,3140789.1,3140923.1,3188472.0,3238450.6,3265912.1,3295908.6,3335405.2,3351985.8,3341944.2,3389434.6,3426177.5,3458146.5,3486857.3,3494566.6,3514267.8,3554114.7,3588452.0,3633124.3,3694919.9,3728637.8,3761120.1,3780542.2,3841608.9,3888740.2,3928836.8,3830223.8,3519596.5,3783553.7,3851634.9,3933580.9,4046811.2
 "93000","Great Lakes",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",2232741.8,2243550.7,2252737.2,2251787.5,2263356.0,2267086.2,2263697.6,2264788.0,2270975.5,2278949.6,2285528.8,2286107.9,2263454.3,2266938.2,2235996.5,2162776.2,2110504.0,2108049.7,2117111.0,2146522.6,2146252.5,2181740.4,2213073.0,2221714.9,2219728.7,2229873.1,2235665.3,2271451.5,2275951.2,2281612.2,2273964.1,2258278.1,2292131.3,2283369.8,2297210.0,2312700.0,2310972.9,2349985.6,2370512.7,2370180.3,2365836.6,2377821.0,2380809.5,2384692.0,2377601.8,2392851.7,2404847.7,2413298.5,2398752.0,2411897.1,2425221.4,2453129.7,2453938.2,2475030.3,2488999.5,2491511.8,2477501.8,2491681.5,2507646.1,2516419.0,2467709.1,2238178.0,2421093.4,2451576.2,2482571.9,2521653.9
 "93000","Great Lakes",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.253,98.728,99.132,99.091,99.600,99.764,99.615,99.663,99.935,100.286,100.575,100.601,99.604,99.757,98.396,95.174,92.873,92.765,93.164,94.458,94.447,96.008,97.387,97.767,97.680,98.126,98.381,99.956,100.154,100.403,100.067,99.376,100.866,100.480,101.090,101.771,101.695,103.412,104.315,104.301,104.109,104.637,104.768,104.939,104.627,105.298,105.826,106.198,105.558,106.136,106.723,107.951,107.986,108.915,109.529,109.640,109.023,109.647,110.350,110.736,108.592,98.492,106.541,107.882,109.246,110.966
 "93000","Great Lakes",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",1909304.0,1926029.3,1946990.5,1955435.3,1981517.3,2001549.6,2013372.7,2027648.8,2054466.3,2073567.8,2088485.5,2090964.2,2071676.9,2077635.0,2072320.3,2035771.8,1999216.1,1996466.0,2008581.1,2041394.1,2042294.4,2084758.0,2120440.3,2136339.9,2144653.8,2168155.0,2192070.6,2228504.2,2251373.7,2274688.0,2283505.1,2280238.8,2324395.2,2320662.3,2344004.0,2376289.1,2379853.2,2433879.1,2471446.2,2484519.4,2495092.8,2522493.0,2538621.4,2545340.2,2538833.5,2569422.5,2585961.8,2606368.2,2600789.3,2621419.7,2649962.6,2696177.0,2709087.0,2756047.3,2779563.9,2799677.2,2795293.5,2829013.5,2858251.6,2880901.9,2839067.8,2569490.6,2801212.7,2846623.8,2912566.0,3008741.5
 "94000","Plains",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",966607.6,971451.1,979879.3,976775.7,985296.4,994875.2,983361.1,986360.0,993190.6,1007710.6,1010267.4,1019680.3,1023080.6,1029485.3,1020970.5,1000895.5,988593.6,987662.3,994883.6,1004997.6,1002519.6,1015203.9,1025206.3,1035244.3,1029480.5,1040879.4,1040228.2,1058521.0,1071115.4,1074612.5,1065962.0,1063030.1,1074927.6,1076132.3,1085915.8,1091045.9,1089583.9,1110887.4,1124036.4,1126295.6,1128554.9,1129987.3,1133095.2,1134456.0,1130304.5,1135030.0,1143698.5,1147410.6,1141581.8,1147523.6,1152283.4,1162931.9,1169319.7,1173013.0,1179766.7,1180737.3,1174442.3,1181256.6,1189650.0,1196170.9,1184729.0,1081385.2,1166489.1,1185651.0,1202354.9,1220431.7
 "94000","Plains",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.449,90.902,91.691,91.400,92.198,93.094,92.016,92.297,92.936,94.295,94.534,95.415,95.733,96.332,95.536,93.657,92.506,92.419,93.095,94.041,93.809,94.996,95.932,96.871,96.332,97.399,97.338,99.049,100.228,100.555,99.746,99.471,100.585,100.697,101.613,102.093,101.956,103.949,105.180,105.391,105.603,105.737,106.028,106.155,105.766,106.209,107.020,107.367,106.822,107.378,107.823,108.819,109.417,109.763,110.395,110.486,109.897,110.534,111.320,111.930,110.859,101.189,109.152,110.945,112.508,114.200
 "94000","Plains",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",820181.1,827330.6,840023.1,841788.7,855597.0,870996.2,868840.6,877962.6,894877.4,914021.3,921959.3,933888.3,937704.3,945843.4,946525.3,936825.4,926517.0,925326.2,932810.3,948064.3,947602.9,963422.7,976785.9,992040.0,995631.9,1013848.9,1021889.2,1038004.9,1059822.2,1070072.9,1069657.8,1075167.1,1094669.7,1097157.6,1110527.8,1118739.4,1120874.8,1151505.3,1168879.8,1175523.6,1178107.2,1186198.1,1194008.4,1194880.9,1188656.9,1201427.5,1212159.3,1220653.6,1221848.3,1231428.8,1242201.2,1261933.6,1275211.0,1290251.3,1300549.7,1309842.2,1307022.8,1323244.6,1338987.7,1353426.7,1346071.3,1220876.8,1331571.8,1363873.9,1402257.5,1456793.8
 "95000","Southeast",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",3355714.3,3382437.8,3408794.2,3427045.0,3465386.4,3477060.2,3475798.2,3495522.3,3466083.3,3480152.3,3501140.6,3518234.4,3491796.5,3504308.4,3475975.6,3388989.0,3340451.9,3330470.4,3337359.4,3368735.4,3363757.4,3398553.6,3425939.5,3439728.9,3409659.8,3430570.0,3421253.3,3455951.1,3469964.8,3469542.1,3466144.3,3447848.7,3498852.9,3486559.2,3511429.7,3521428.1,3519961.9,3560129.9,3586278.7,3600264.0,3623189.9,3657264.3,3674108.0,3683516.9,3701502.0,3719869.1,3740813.9,3764798.3,3788571.7,3811779.1,3837157.8,3874743.3,3886418.9,3913489.9,3922846.9,3926205.7,3962259.9,3985928.0,4012273.8,4028411.6,3997465.0,3625133.2,3908076.0,3951719.7,4012328.5,4070151.7
 "95000","Southeast",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.891,97.663,98.424,98.951,100.058,100.395,100.359,100.928,100.078,100.484,101.090,101.584,100.821,101.182,100.364,97.852,96.451,96.163,96.361,97.267,97.124,98.128,98.919,99.317,98.449,99.053,98.784,99.786,100.190,100.178,100.080,99.552,101.024,100.669,101.388,101.676,101.634,102.794,103.549,103.952,104.614,105.598,106.085,106.356,106.876,107.406,108.011,108.703,109.390,110.060,110.792,111.878,112.215,112.996,113.267,113.364,114.405,115.088,115.849,116.315,115.421,104.671,112.840,114.100,115.850,117.520
 "95000","Southeast",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",2853346.4,2890637.4,2940796.8,2980209.0,3036110.2,3073716.4,3098036.5,3132807.6,3139508.8,3174077.4,3209552.4,3232760.4,3216081.2,3240937.2,3247760.3,3195198.0,3159362.2,3147745.5,3160545.5,3202347.1,3206027.8,3252464.9,3289102.1,3316690.1,3303748.3,3346399.7,3362089.0,3397182.6,3435871.7,3458843.5,3478635.6,3480149.0,3546770.5,3544271.8,3585723.5,3621271.4,3629475.0,3692318.8,3742823.8,3774847.9,3814606.7,3871648.5,3908138.1,3922698.2,3943755.8,3987217.2,4017648.9,4062563.4,4105793.5,4141795.3,4191886.4,4260028.2,4293466.3,4360748.6,4384808.9,4416390.7,4477339.8,4531406.6,4580675.2,4619870.0,4605468.1,4169313.3,4533006.4,4603448.1,4724122.8,4866408.5
 "96000","Southwest",6,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",1623716.9,1625216.1,1630851.3,1644498.7,1716863.0,1730965.8,1746219.8,1771926.7,1782684.1,1813739.9,1823451.8,1829015.8,1809022.2,1807391.5,1807191.2,1825215.5,1797141.2,1772924.2,1776457.1,1785732.1,1796174.5,1810374.2,1826388.1,1840758.4,1843181.1,1865269.3,1873705.9,1912164.8,1933291.9,1951655.8,1955061.4,1981669.9,1998904.6,2014220.1,2032467.2,2045358.9,2031397.3,2068264.4,2107984.0,2132151.9,2175850.1,2156846.1,2177814.5,2190018.1,2185474.7,2185097.5,2198866.3,2206634.0,2222106.8,2241729.6,2257982.7,2282052.4,2311975.0,2332874.8,2338329.1,2346324.2,2376621.3,2394404.7,2418070.4,2435199.8,2413835.2,2191704.0,2363320.1,2393144.3,2410457.4,2445985.6
 "96000","Southwest",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.037,83.113,83.402,84.100,87.800,88.521,89.302,90.616,91.166,92.755,93.251,93.536,92.513,92.430,92.420,93.341,91.906,90.667,90.848,91.322,91.856,92.582,93.401,94.136,94.260,95.390,95.821,97.788,98.868,99.808,99.982,101.342,102.224,103.007,103.940,104.599,103.885,105.771,107.802,109.038,111.273,110.301,111.373,111.997,111.765,111.746,112.450,112.847,113.638,114.642,115.473,116.704,118.234,119.303,119.582,119.991,121.540,122.450,123.660,124.536,123.443,112.084,120.860,122.385,123.271,125.087
 "96000","Southwest",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",1383171.7,1398593.5,1433651.3,1473229.1,1529583.1,1553175.1,1576059.8,1597987.9,1623485.0,1673168.6,1695612.3,1723881.7,1730947.4,1779235.0,1780268.1,1720241.3,1655243.3,1625076.3,1634654.2,1665532.4,1702587.8,1718830.6,1745840.7,1776786.7,1803643.2,1851592.5,1866531.5,1900427.9,1928703.8,1942092.3,1955635.5,1995247.4,2024766.7,2050653.9,2085394.8,2100139.8,2108609.2,2155719.7,2186722.8,2172082.0,2151998.5,2147426.7,2152474.1,2148027.0,2118995.5,2151088.8,2176652.6,2205703.5,2242357.3,2267926.4,2296884.7,2354882.0,2410647.4,2458755.7,2477642.8,2490352.9,2506875.8,2533186.3,2547682.1,2570708.9,2523717.3,2244733.8,2462098.0,2512793.2,2579400.8,2664314.6
 "97000","Rocky Mountain",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",483760.9,487797.9,491178.9,491540.7,504258.4,506823.8,512736.9,515526.2,520312.4,528613.1,531932.2,540508.3,536588.3,541885.8,541151.6,535460.8,532630.5,522117.9,522787.9,521425.8,524424.5,526458.6,532564.8,540168.2,536467.5,538788.4,538742.2,544281.8,545255.3,546334.4,544562.5,547271.3,556791.8,558224.4,564092.5,568201.8,571473.6,577816.0,584339.5,592415.2,599694.9,600872.5,604609.8,607132.0,611951.3,612031.6,616718.3,621110.7,628167.6,632460.5,637078.8,643471.4,658022.1,662150.1,663767.3,665483.5,681437.6,687663.1,690366.1,693230.6,698631.9,635383.6,679318.1,685356.4,696295.5,706893.2
 "97000","Rocky Mountain",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.624,89.364,89.983,90.050,92.379,92.849,93.933,94.444,95.320,96.841,97.449,99.020,98.302,99.273,99.138,98.096,97.577,95.651,95.774,95.524,96.074,96.446,97.565,98.958,98.280,98.705,98.697,99.712,99.890,100.088,99.763,100.259,102.003,102.266,103.341,104.094,104.693,105.855,107.050,108.530,109.863,110.079,110.764,111.226,112.109,112.123,112.982,113.787,115.079,115.866,116.712,117.883,120.549,121.305,121.601,121.916,124.838,125.979,126.474,126.999,127.988,116.401,124.450,125.556,127.560,129.502
 "97000","Rocky Mountain",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",412099.9,418713.6,427837.6,434283.9,446118.7,452188.5,461100.3,465457.2,474836.8,487101.8,493682.5,505892.9,505399.0,518735.0,520304.4,504744.0,496986.6,487031.4,489456.8,493392.6,500534.8,502553.3,510302.2,520907.2,522581.7,530106.3,532612.4,537773.8,542257.5,544471.3,545360.8,551333.8,564042.2,567549.5,576488.9,581536.6,588507.7,598781.6,606653.0,613080.5,614290.3,620255.2,623850.7,624825.1,626504.5,633808.1,641317.8,650154.9,662133.5,668312.8,676129.9,689216.1,709583.2,720692.8,725357.8,730358.6,748500.0,759758.4,764598.4,771609.9,777663.7,699672.2,758527.0,771339.0,795128.4,821210.4
 "98000","Far West",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",2635035.3,2661391.7,2688337.7,2716225.1,2771201.4,2769457.5,2783954.4,2804704.6,2798821.9,2831020.7,2861248.1,2903850.3,2864488.2,2909655.2,2912164.2,2824233.6,2807342.0,2776975.1,2767681.7,2781558.4,2807409.0,2826068.2,2840214.8,2887249.1,2875927.6,2882785.0,2871837.1,2897347.5,2931775.9,2937655.5,2951126.8,2970401.0,2981611.1,2995829.2,3032268.8,3086835.0,3067078.3,3099756.9,3152959.6,3161233.7,3219372.5,3258773.9,3270984.1,3276087.4,3339184.4,3336085.1,3363058.8,3386100.0,3459173.8,3489021.4,3525776.1,3564246.7,3613772.2,3651450.5,3677716.1,3692410.2,3740336.2,3779499.9,3803676.3,3815544.5,3800544.0,3454951.6,3715246.2,3731959.1,3826171.2,3900662.8
 "98000","Far West",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.392,90.286,91.200,92.146,94.011,93.952,94.444,95.148,94.948,96.040,97.066,98.511,97.176,98.708,98.793,95.810,95.237,94.207,93.892,94.362,95.239,95.872,96.352,97.948,97.564,97.796,97.425,98.290,99.458,99.658,100.115,100.769,101.149,101.631,102.868,104.719,104.048,105.157,106.962,107.243,109.215,110.552,110.966,111.139,113.279,113.174,114.089,114.871,117.350,118.363,119.609,120.915,122.595,123.873,124.764,125.262,126.888,128.217,129.037,129.440,128.931,117.207,126.037,126.604,129.800,132.327
